"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","WConf","LConf","Conf_Tour","Poss","Pace","WFG.P","LFG.P","WFG3.P","LFG3.P","WFT.P","LFT.P","WEFG.P","LEFG.P","WTO.P","LTO.P","WOR.P","WDR.P","LOR.P","LDR.P","WFT.R","LFT.R","WORtg","LORtg","WDRtg","LDRtg","WFTA.R","LFTA.R","W3PA.R","L3PA.R","WTS.P","LTS.P"
2017,130,1172,73,1173,67,"N",0,25,55,11,30,12,13,5,31,12,11,1,5,13,26,61,10,23,5,10,6,25,16,6,3,1,13,"a_ten","a_ten",1,66.4625,66.4625,0.454545454545455,0.426229508196721,0.366666666666667,0.434782608695652,0.923076923076923,0.5,0.554545454545455,0.508196721311475,0.153374233128834,0.0840336134453781,0.166666666666667,0.837837837837838,0.162162162162162,0.833333333333333,0.218181818181818,0.0819672131147541,109.836373895054,100.808726725597,100.808726725597,109.836373895054,0.236363636363636,0.163934426229508,0.545454545454545,0.377049180327869,0.596648957907642,0.509505703422053
2017,130,1348,74,1382,63,"N",0,24,43,5,14,21,36,5,29,14,18,2,6,16,22,57,4,16,15,18,8,20,9,13,4,1,25,"a_ten","a_ten",1,71.825,71.825,0.558139534883721,0.385964912280702,0.357142857142857,0.25,0.583333333333333,0.833333333333333,0.616279069767442,0.421052631578947,0.234252993232691,0.166837782340862,0.2,0.783783783783784,0.216216216216216,0.8,0.488372093023256,0.263157894736842,103.028193525931,87.71319178559,87.71319178559,103.028193525931,0.837209302325581,0.315789473684211,0.325581395348837,0.280701754385965,0.615640599001664,0.480549199084668
2017,130,1350,70,1203,67,"N",0,26,58,6,21,12,16,11,14,16,5,6,2,12,28,51,7,17,4,4,8,21,14,13,2,6,15,"a_ten","a_ten",1,58.75,58.75,0.448275862068966,0.549019607843137,0.285714285714286,0.411764705882353,0.75,1,0.5,0.617647058823529,0.0713877784123358,0.197688564476886,0.34375,0.636363636363636,0.363636363636364,0.65625,0.206896551724138,0.0784313725490196,119.148936170213,114.042553191489,114.042553191489,119.148936170213,0.275862068965517,0.0784313725490196,0.362068965517241,0.333333333333333,0.533536585365854,0.633270321361059
2017,130,1433,71,1206,60,"N",0,26,56,7,14,12,23,10,26,14,10,8,3,19,20,52,3,14,17,22,9,27,7,14,3,3,17,"a_ten","a_ten",1,67.1875,67.1875,0.464285714285714,0.384615384615385,0.5,0.214285714285714,0.521739130434783,0.772727272727273,0.526785714285714,0.413461538461538,0.131371518654756,0.184989429175476,0.27027027027027,0.742857142857143,0.257142857142857,0.72972972972973,0.214285714285714,0.326923076923077,105.674418604651,89.3023255813954,89.3023255813954,105.674418604651,0.410714285714286,0.423076923076923,0.25,0.269230769230769,0.530444527456108,0.480384307445957
2017,131,1348,84,1172,60,"N",0,30,61,12,20,12,16,11,25,18,8,7,2,20,19,48,5,21,17,23,7,23,11,12,2,2,15,"a_ten","a_ten",1,64.7625,64.7625,0.491803278688525,0.395833333333333,0.6,0.238095238095238,0.75,0.739130434782609,0.590163934426229,0.447916666666667,0.105207785376118,0.171135196805476,0.323529411764706,0.78125,0.21875,0.676470588235294,0.19672131147541,0.354166666666667,129.704690214244,92.6462072958888,92.6462072958888,129.704690214244,0.262295081967213,0.479166666666667,0.327868852459016,0.4375,0.612244897959184,0.509121764955452
2017,131,1433,87,1350,77,"N",1,33,67,5,14,16,22,13,32,20,13,6,3,15,26,61,10,22,15,18,4,25,16,11,6,2,15,"a_ten","a_ten",1,77,68.4444444444444,0.492537313432836,0.426229508196721,0.357142857142857,0.454545454545455,0.727272727272727,0.833333333333333,0.529850746268657,0.508196721311475,0.144959857270294,0.137637637637638,0.342105263157895,0.888888888888889,0.111111111111111,0.657894736842105,0.238805970149254,0.245901639344262,112.987012987013,100,100,112.987012987013,0.328358208955224,0.295081967213115,0.208955223880597,0.360655737704918,0.561652679147837,0.553558590941769
2017,132,1348,70,1433,63,"N",0,24,54,8,20,14,19,9,27,12,6,3,7,18,21,67,4,14,17,22,23,24,8,5,4,1,16,"a_ten","a_ten",1,59.7375,59.7375,0.444444444444444,0.313432835820896,0.4,0.285714285714286,0.736842105263158,0.772727272727273,0.518518518518518,0.343283582089552,0.0877706260971328,0.0612144955925563,0.272727272727273,0.54,0.46,0.727272727272727,0.259259259259259,0.253731343283582,117.179326218874,105.461393596987,105.461393596987,117.179326218874,0.351851851851852,0.328358208955224,0.37037037037037,0.208955223880597,0.555335184450615,0.406714009038089
2018,61,1182,70,1173,62,"H",0,23,51,6,22,18,21,10,26,17,15,3,6,19,24,63,5,26,9,17,15,19,13,8,7,1,17,"a_ten","a_ten",0,65.025,65.025,0.450980392156863,0.380952380952381,0.272727272727273,0.192307692307692,0.857142857142857,0.529411764705882,0.509803921568627,0.420634920634921,0.199362041467305,0.101936799184506,0.344827586206897,0.634146341463415,0.365853658536585,0.655172413793103,0.352941176470588,0.142857142857143,107.650903498654,95.3479430988081,95.3479430988081,107.650903498654,0.411764705882353,0.26984126984127,0.431372549019608,0.412698412698413,0.574005740057401,0.436158986985579
2018,61,1203,70,1386,64,"H",0,24,57,9,22,13,16,12,27,15,16,4,4,19,21,57,4,17,18,24,10,23,7,10,10,2,16,"a_ten","a_ten",0,68.5,68.5,0.421052631578947,0.368421052631579,0.409090909090909,0.235294117647059,0.8125,0.75,0.5,0.403508771929825,0.199900049975012,0.128932439401753,0.342857142857143,0.72972972972973,0.27027027027027,0.657142857142857,0.228070175438596,0.315789473684211,102.189781021898,93.4306569343066,93.4306569343066,102.189781021898,0.280701754385965,0.421052631578947,0.385964912280702,0.298245614035088,0.541795665634675,0.467836257309941
2018,61,1247,83,1387,60,"H",0,30,59,8,17,15,19,8,34,11,14,5,3,16,21,62,4,11,14,22,12,22,4,12,9,6,19,"a_ten","a_ten",0,73.2375,73.2375,0.508474576271186,0.338709677419355,0.470588235294118,0.363636363636364,0.789473684210526,0.636363636363636,0.576271186440678,0.370967741935484,0.172074729596853,0.1434034416826,0.266666666666667,0.739130434782609,0.260869565217391,0.733333333333333,0.254237288135593,0.225806451612903,113.329919781533,81.9252432155658,81.9252432155658,113.329919781533,0.322033898305085,0.354838709677419,0.288135593220339,0.17741935483871,0.610069827269386,0.41407867494824
2018,61,1348,83,1206,64,"H",0,32,69,10,28,9,20,13,31,24,8,5,4,21,25,59,4,15,10,16,7,32,11,13,6,3,17,"a_ten","a_ten",0,73.05,73.05,0.463768115942029,0.423728813559322,0.357142857142857,0.266666666666667,0.45,0.625,0.536231884057971,0.457627118644068,0.0932400932400932,0.164473684210526,0.288888888888889,0.815789473684211,0.184210526315789,0.711111111111111,0.130434782608696,0.169491525423729,113.620807665982,87.6112251882273,87.6112251882273,113.620807665982,0.289855072463768,0.271186440677966,0.405797101449275,0.254237288135593,0.528662420382166,0.480480480480481
2018,61,1350,69,1172,58,"H",0,21,47,6,19,21,28,3,32,6,7,3,2,15,20,55,8,27,10,12,5,26,10,8,1,2,18,"a_ten","a_ten",0,64,64,0.446808510638298,0.363636363636364,0.315789473684211,0.296296296296296,0.75,0.833333333333333,0.51063829787234,0.436363636363636,0.105548854041013,0.117164616285882,0.103448275862069,0.864864864864865,0.135135135135135,0.896551724137931,0.446808510638298,0.181818181818182,107.8125,90.625,90.625,107.8125,0.595744680851064,0.218181818181818,0.404255319148936,0.490909090909091,0.572139303482587,0.477759472817133
2018,61,1382,98,1269,78,"H",0,34,64,10,18,20,25,14,26,17,8,5,2,16,30,66,8,23,10,18,15,18,14,11,3,3,20,"a_ten","a_ten",0,70.2125,70.2125,0.53125,0.454545454545455,0.555555555555556,0.347826086956522,0.8,0.555555555555556,0.609375,0.515151515151515,0.0963855421686747,0.129533678756477,0.4375,0.634146341463415,0.365853658536585,0.5625,0.3125,0.151515151515152,139.576286273812,111.091329891401,111.091329891401,139.576286273812,0.390625,0.272727272727273,0.28125,0.348484848484849,0.645799011532125,0.523138832997988
2018,61,1433,76,1200,63,"H",0,28,56,9,22,11,18,12,24,20,13,11,4,11,24,52,9,24,6,12,6,19,13,14,12,1,12,"a_ten","a_ten",0,65.625,65.625,0.5,0.461538461538462,0.409090909090909,0.375,0.611111111111111,0.5,0.580357142857143,0.548076923076923,0.169006760270411,0.196408529741863,0.387096774193548,0.8,0.2,0.612903225806452,0.196428571428571,0.115384615384615,115.809523809524,96,96,115.809523809524,0.321428571428571,0.230769230769231,0.392857142857143,0.461538461538462,0.58869093725794,0.545927209705373
2018,65,1172,54,1387,51,"H",0,21,48,4,23,8,10,6,24,14,14,7,1,15,17,45,7,19,10,19,9,22,9,16,8,1,16,"a_ten","a_ten",0,60.8875,60.8875,0.4375,0.377777777777778,0.173913043478261,0.368421052631579,0.8,0.526315789473684,0.479166666666667,0.455555555555556,0.210843373493976,0.230680507497116,0.214285714285714,0.727272727272727,0.272727272727273,0.785714285714286,0.166666666666667,0.222222222222222,88.6881543830836,83.7610346951345,83.7610346951345,88.6881543830836,0.208333333333333,0.422222222222222,0.479166666666667,0.422222222222222,0.511848341232227,0.47200370198982
2018,65,1173,82,1382,72,"H",0,24,43,7,21,27,34,4,25,16,18,7,7,17,25,64,8,25,14,22,17,18,15,18,6,2,26,"a_ten","a_ten",0,74.3,74.3,0.558139534883721,0.390625,0.333333333333333,0.32,0.794117647058823,0.636363636363636,0.63953488372093,0.453125,0.23696682464455,0.196335078534031,0.181818181818182,0.595238095238095,0.404761904761905,0.818181818181818,0.627906976744186,0.21875,110.363391655451,96.9044414535666,96.9044414535666,110.363391655451,0.790697674418605,0.34375,0.488372093023256,0.390625,0.693153000845309,0.48354600402955
2018,65,1182,69,1203,52,"H",0,28,58,7,19,6,10,9,25,13,7,2,2,16,21,56,3,14,7,10,10,24,9,8,3,5,11,"a_ten","a_ten",0,59.75,59.75,0.482758620689655,0.375,0.368421052631579,0.214285714285714,0.6,0.7,0.543103448275862,0.401785714285714,0.100864553314121,0.116959064327485,0.272727272727273,0.714285714285714,0.285714285714286,0.727272727272727,0.103448275862069,0.125,115.481171548117,87.0292887029289,87.0292887029289,115.481171548117,0.172413793103448,0.178571428571429,0.327586206896552,0.25,0.549800796812749,0.42798353909465
2018,65,1200,69,1350,65,"H",1,26,60,5,21,12,14,7,27,14,10,13,3,16,24,54,8,26,9,19,10,28,18,16,7,2,16,"a_ten","a_ten",0,69.3375,61.6333333333333,0.433333333333333,0.444444444444444,0.238095238095238,0.307692307692308,0.857142857142857,0.473684210526316,0.475,0.518518518518518,0.131302521008403,0.204185809086269,0.2,0.72972972972973,0.27027027027027,0.8,0.2,0.166666666666667,99.5132504056247,93.7443663241392,93.7443663241392,99.5132504056247,0.233333333333333,0.351851851851852,0.35,0.481481481481481,0.517629407351838,0.515668385561285
2018,65,1206,80,1269,72,"A",1,27,71,6,23,20,22,18,31,15,14,10,5,16,26,68,5,27,15,22,12,27,14,12,7,11,19,"a_ten","a_ten",0,77.95,69.2888888888889,0.380281690140845,0.382352941176471,0.260869565217391,0.185185185185185,0.909090909090909,0.681818181818182,0.422535211267606,0.419117647058824,0.147866497676384,0.133809099018733,0.4,0.720930232558139,0.27906976744186,0.6,0.28169014084507,0.220588235294118,102.629890955741,92.3669018601668,92.3669018601668,102.629890955741,0.309859154929577,0.323529411764706,0.323943661971831,0.397058823529412,0.49109883364027,0.458891013384321
2018,65,1348,74,1247,62,"H",0,27,66,4,14,16,20,12,26,7,12,10,2,18,22,51,4,17,14,19,6,29,13,19,7,4,17,"a_ten","a_ten",0,74.2625,74.2625,0.409090909090909,0.431372549019608,0.285714285714286,0.235294117647059,0.8,0.736842105263158,0.439393939393939,0.470588235294118,0.138248847926267,0.242470648289944,0.292682926829268,0.8125,0.1875,0.707317073170732,0.242424242424242,0.274509803921569,99.6465241541828,83.4876283453964,83.4876283453964,99.6465241541828,0.303030303030303,0.372549019607843,0.212121212121212,0.333333333333333,0.490066225165563,0.516451478550604
2018,65,1386,87,1433,81,"H",1,26,69,6,21,29,38,10,29,15,9,8,3,12,35,77,6,29,5,7,12,36,12,20,6,4,25,"a_ten","a_ten",0,87.1875,77.5,0.376811594202899,0.454545454545455,0.285714285714286,0.206896551724138,0.763157894736842,0.714285714285714,0.420289855072464,0.493506493506494,0.0950168918918919,0.199840127897682,0.217391304347826,0.707317073170732,0.292682926829268,0.782608695652174,0.420289855072464,0.0649350649350649,99.7849462365591,92.9032258064516,92.9032258064516,99.7849462365591,0.550724637681159,0.0909090909090909,0.304347826086957,0.376623376623377,0.499712808730615,0.504201680672269
2018,68,1182,64,1200,41,"A",0,23,51,6,14,12,13,14,30,11,17,8,5,11,16,50,7,24,2,4,6,14,9,12,7,1,13,"a_ten","a_ten",0,59.0375,59.0375,0.450980392156863,0.32,0.428571428571429,0.291666666666667,0.923076923076923,0.5,0.509803921568627,0.39,0.230602278893109,0.188205771643664,0.5,0.833333333333333,0.166666666666667,0.5,0.235294117647059,0.04,108.405674359517,69.4473851365657,69.4473851365657,108.405674359517,0.254901960784314,0.08,0.274509803921569,0.48,0.559685177087888,0.394990366088632
2018,68,1269,62,1173,60,"A",0,24,52,6,17,8,8,7,23,10,11,7,1,20,20,47,9,24,11,16,8,21,10,12,2,2,15,"a_ten","a_ten",0,59.2,59.2,0.461538461538462,0.425531914893617,0.352941176470588,0.375,1,0.6875,0.519230769230769,0.521276595744681,0.165363800360794,0.181708055723804,0.25,0.741935483870968,0.258064516129032,0.75,0.153846153846154,0.234042553191489,104.72972972973,101.351351351351,101.351351351351,104.72972972973,0.153846153846154,0.340425531914894,0.326923076923077,0.51063829787234,0.555555555555556,0.549450549450549
2018,68,1348,81,1203,60,"A",0,31,58,8,17,11,17,8,27,15,11,5,1,19,22,53,4,15,12,18,8,23,9,16,5,4,18,"a_ten","a_ten",0,69.3125,69.3125,0.53448275862069,0.415094339622642,0.470588235294118,0.266666666666667,0.647058823529412,0.666666666666667,0.603448275862069,0.452830188679245,0.143828451882845,0.208008320332813,0.258064516129032,0.771428571428571,0.228571428571429,0.741935483870968,0.189655172413793,0.226415094339623,116.862037871957,86.5644724977457,86.5644724977457,116.862037871957,0.293103448275862,0.339622641509434,0.293103448275862,0.283018867924528,0.612939841089671,0.487408610885459
2018,68,1386,85,1382,78,"H",0,26,57,9,29,24,32,7,28,18,13,7,3,21,26,60,7,19,19,23,7,29,16,11,8,2,23,"a_ten","a_ten",0,76.5625,76.5625,0.456140350877193,0.433333333333333,0.310344827586207,0.368421052631579,0.75,0.826086956521739,0.535087719298246,0.491666666666667,0.154614652711703,0.13560157790927,0.194444444444444,0.8,0.2,0.805555555555556,0.421052631578947,0.316666666666667,111.020408163265,101.877551020408,101.877551020408,111.020408163265,0.56140350877193,0.383333333333333,0.508771929824561,0.316666666666667,0.588642659279778,0.549876630243215
2018,68,1387,69,1350,62,"H",0,23,58,4,11,19,26,16,22,16,10,5,3,20,21,45,7,16,13,20,6,23,18,15,1,4,21,"a_ten","a_ten",0,63.925,63.925,0.396551724137931,0.466666666666667,0.363636363636364,0.4375,0.730769230769231,0.65,0.431034482758621,0.544444444444444,0.125881168177241,0.218023255813953,0.41025641025641,0.785714285714286,0.214285714285714,0.58974358974359,0.327586206896552,0.288888888888889,107.938991005084,96.9886585842785,96.9886585842785,107.938991005084,0.448275862068966,0.444444444444444,0.189655172413793,0.355555555555556,0.490405117270789,0.568807339449541
2018,68,1433,80,1247,74,"A",0,25,59,11,28,19,22,10,29,9,16,7,0,22,25,61,9,22,15,23,11,26,9,14,6,1,21,"a_ten","a_ten",0,75.1875,75.1875,0.423728813559322,0.409836065573771,0.392857142857143,0.409090909090909,0.863636363636364,0.652173913043478,0.516949152542373,0.483606557377049,0.188946622579121,0.164473684210526,0.277777777777778,0.725,0.275,0.722222222222222,0.322033898305085,0.245901639344262,106.400665004156,98.4206151288446,98.4206151288446,106.400665004156,0.372881355932203,0.377049180327869,0.474576271186441,0.360655737704918,0.575953923686105,0.51442474800139
2018,69,1172,86,1206,59,"A",0,35,63,11,26,5,6,8,27,15,7,8,3,9,23,54,10,22,3,6,5,21,12,14,1,5,9,"a_ten","a_ten",0,65.35,65.35,0.555555555555556,0.425925925925926,0.423076923076923,0.454545454545455,0.833333333333333,0.5,0.642857142857143,0.518518518518518,0.0963656387665198,0.198187995469989,0.275862068965517,0.84375,0.15625,0.724137931034483,0.0793650793650794,0.0555555555555556,131.599081866871,90.283091048202,90.283091048202,131.599081866871,0.0952380952380952,0.111111111111111,0.412698412698413,0.407407407407407,0.652999240698557,0.518909410729991
2018,71,1173,87,1350,81,"A",0,33,52,7,19,14,15,6,27,18,15,1,2,16,25,61,12,31,19,24,11,13,16,5,10,0,17,"a_ten","a_ten",0,67.2625,67.2625,0.634615384615385,0.409836065573771,0.368421052631579,0.387096774193548,0.933333333333333,0.791666666666667,0.701923076923077,0.508196721311475,0.203804347826087,0.0653082549634274,0.315789473684211,0.710526315789474,0.289473684210526,0.684210526315789,0.269230769230769,0.311475409836066,129.3439881063,120.423713064486,120.423713064486,129.3439881063,0.288461538461538,0.39344262295082,0.365384615384615,0.508196721311475,0.735729386892178,0.55939226519337
2018,71,1348,72,1387,65,"A",0,25,54,4,13,18,25,9,21,19,11,7,8,24,20,48,1,9,24,30,10,26,10,17,6,5,22,"a_ten","a_ten",0,68.5625,68.5625,0.462962962962963,0.416666666666667,0.307692307692308,0.111111111111111,0.72,0.8,0.5,0.427083333333333,0.144736842105263,0.217391304347826,0.257142857142857,0.67741935483871,0.32258064516129,0.742857142857143,0.333333333333333,0.5,105.013673655424,94.8040109389243,94.8040109389243,105.013673655424,0.462962962962963,0.625,0.240740740740741,0.1875,0.546489563567362,0.522088353413655
2018,71,1433,78,1182,67,"H",0,25,56,7,18,21,29,14,36,14,14,4,2,15,25,65,11,31,6,14,10,21,10,8,4,4,23,"a_ten","a_ten",0,69.7125,69.7125,0.446428571428571,0.384615384615385,0.388888888888889,0.354838709677419,0.724137931034483,0.428571428571429,0.508928571428571,0.469230769230769,0.169163847269212,0.101061141990905,0.4,0.782608695652174,0.217391304347826,0.6,0.375,0.0923076923076923,111.888111888112,96.1090191859423,96.1090191859423,111.888111888112,0.517857142857143,0.215384615384615,0.321428571428571,0.476923076923077,0.558939448226442,0.4675505931612
2018,72,1172,72,1203,45,"H",0,30,56,4,16,8,11,11,26,13,6,8,1,13,17,52,5,22,6,11,11,16,12,12,2,5,15,"a_ten","a_ten",0,57.225,57.225,0.535714285714286,0.326923076923077,0.25,0.227272727272727,0.727272727272727,0.545454545454545,0.571428571428571,0.375,0.0897666068222621,0.174317257408483,0.407407407407407,0.702702702702703,0.297297297297297,0.592592592592593,0.142857142857143,0.115384615384615,125.819134993447,78.6369593709043,78.6369593709043,125.819134993447,0.196428571428571,0.211538461538462,0.285714285714286,0.423076923076923,0.587995100040833,0.393184796854522
2018,72,1206,81,1386,79,"H",0,33,65,11,24,4,8,8,35,12,9,2,6,11,29,67,10,30,11,17,6,25,14,3,5,4,10,"a_ten","a_ten",0,70.9375,70.9375,0.507692307692308,0.432835820895522,0.458333333333333,0.333333333333333,0.5,0.647058823529412,0.592307692307692,0.507462686567164,0.11609907120743,0.0387196695921528,0.242424242424242,0.853658536585366,0.146341463414634,0.757575757575758,0.0615384615384615,0.164179104477612,114.185022026432,111.36563876652,111.36563876652,114.185022026432,0.123076923076923,0.253731343283582,0.369230769230769,0.447761194029851,0.588662790697674,0.526140526140526
2018,72,1269,86,1247,79,"H",1,31,64,11,24,13,15,7,28,16,10,8,3,12,29,64,6,20,15,19,9,27,13,12,6,3,15,"a_ten","a_ten",0,75.075,66.7333333333333,0.484375,0.453125,0.458333333333333,0.3,0.866666666666667,0.789473684210526,0.5703125,0.5,0.124069478908189,0.142247510668563,0.205882352941176,0.756756756756757,0.243243243243243,0.794117647058823,0.203125,0.234375,114.552114552115,105.228105228105,105.228105228105,114.552114552115,0.234375,0.296875,0.375,0.3125,0.604569420035149,0.540910647038685
2018,72,1382,77,1200,61,"H",0,31,61,3,12,12,13,10,31,19,11,6,3,18,19,53,10,36,13,16,5,21,14,12,8,2,16,"a_ten","a_ten",0,67.8875,67.8875,0.508196721311475,0.358490566037736,0.25,0.277777777777778,0.923076923076923,0.8125,0.532786885245902,0.452830188679245,0.141533710756562,0.166574125485841,0.32258064516129,0.861111111111111,0.138888888888889,0.67741935483871,0.19672131147541,0.245283018867925,113.422942367888,89.8545387589763,89.8545387589763,113.422942367888,0.213114754098361,0.30188679245283,0.19672131147541,0.679245283018868,0.573129884629699,0.503300330033003
2018,74,1173,106,1433,79,"H",0,39,62,17,32,11,14,6,27,34,11,5,1,14,29,60,8,21,13,16,6,20,17,15,7,0,17,"a_ten","a_ten",0,75.125,75.125,0.629032258064516,0.483333333333333,0.53125,0.380952380952381,0.785714285714286,0.8125,0.766129032258065,0.55,0.138959070237494,0.182837640175524,0.230769230769231,0.818181818181818,0.181818181818182,0.769230769230769,0.17741935483871,0.216666666666667,141.098169717138,105.158069883527,105.158069883527,141.098169717138,0.225806451612903,0.266666666666667,0.516129032258065,0.35,0.772032046613256,0.584319526627219
2018,75,1182,101,1247,94,"H",3,32,65,8,20,29,45,11,38,16,16,6,8,27,34,83,7,27,19,31,17,29,17,12,7,1,29,"a_ten","a_ten",0,92.05,66.9454545454545,0.492307692307692,0.409638554216867,0.4,0.259259259259259,0.644444444444444,0.612903225806452,0.553846153846154,0.451807228915663,0.158730158730159,0.110456553755523,0.275,0.690909090909091,0.309090909090909,0.725,0.446153846153846,0.228915662650602,109.722976643129,102.118413905486,102.118413905486,109.722976643129,0.692307692307692,0.373493975903614,0.307692307692308,0.325301204819277,0.58465991316932,0.480941417242261
2018,75,1206,86,1387,81,"H",0,32,59,9,20,13,19,7,24,15,7,4,3,13,30,62,11,30,10,19,13,23,20,8,4,6,19,"a_ten","a_ten",0,67.025,67.025,0.542372881355932,0.483870967741935,0.45,0.366666666666667,0.684210526315789,0.526315789473684,0.61864406779661,0.57258064516129,0.0941366325981711,0.102092904543134,0.233333333333333,0.648648648648649,0.351351351351351,0.766666666666667,0.220338983050847,0.161290322580645,128.310331965684,120.850428944424,120.850428944424,128.310331965684,0.322033898305085,0.306451612903226,0.338983050847458,0.483870967741935,0.632120543917677,0.570221752903907
2018,75,1348,87,1382,73,"H",0,29,62,8,21,21,24,11,30,16,11,2,5,23,23,60,5,15,22,31,10,24,7,8,5,5,21,"a_ten","a_ten",0,73.0625,73.0625,0.467741935483871,0.383333333333333,0.380952380952381,0.333333333333333,0.875,0.709677419354839,0.532258064516129,0.425,0.131641933939684,0.0979911807937286,0.314285714285714,0.75,0.25,0.685714285714286,0.338709677419355,0.366666666666667,119.076133447391,99.9144568006843,99.9144568006843,119.076133447391,0.387096774193548,0.516666666666667,0.338709677419355,0.25,0.592643051771117,0.488457678153229
2018,75,1350,78,1203,68,"H",0,29,50,5,14,15,18,3,24,21,13,10,3,9,27,61,5,16,9,11,10,20,14,11,8,4,14,"a_ten","a_ten",0,67.8875,67.8875,0.58,0.442622950819672,0.357142857142857,0.3125,0.833333333333333,0.818181818181818,0.63,0.483606557377049,0.183305132543711,0.143154606975534,0.130434782608696,0.705882352941177,0.294117647058824,0.869565217391304,0.3,0.147540983606557,114.895967593445,100.165715337875,100.165715337875,114.895967593445,0.36,0.180327868852459,0.28,0.262295081967213,0.666097352690009,0.513401283503209
2018,76,1172,75,1200,45,"A",0,28,53,15,26,4,8,9,23,25,5,4,1,5,16,43,9,24,4,6,4,19,14,9,3,2,9,"a_ten","a_ten",0,51.825,51.825,0.528301886792453,0.372093023255814,0.576923076923077,0.375,0.5,0.666666666666667,0.669811320754717,0.476744186046512,0.0812743823146944,0.164714494875549,0.321428571428571,0.851851851851852,0.148148148148148,0.678571428571429,0.0754716981132075,0.0930232558139535,144.717800289436,86.8306801736613,86.8306801736613,144.717800289436,0.150943396226415,0.13953488372093,0.490566037735849,0.558139534883721,0.660211267605634,0.490730643402399
2018,76,1269,72,1386,69,"H",0,27,55,10,23,8,12,2,29,17,11,2,4,14,27,62,4,20,11,14,8,26,13,10,6,4,17,"a_ten","a_ten",0,70.175,70.175,0.490909090909091,0.435483870967742,0.434782608695652,0.2,0.666666666666667,0.785714285714286,0.581818181818182,0.467741935483871,0.154320987654321,0.127942681678608,0.0714285714285714,0.783783783783784,0.216216216216216,0.928571428571429,0.145454545454545,0.17741935483871,102.600641254008,98.3256145350908,98.3256145350908,102.600641254008,0.218181818181818,0.225806451612903,0.418181818181818,0.32258064516129,0.593080724876441,0.502549162418063
2018,79,1203,80,1206,68,"H",0,30,55,6,18,14,19,8,17,13,12,11,4,14,24,47,8,20,12,14,5,21,11,18,5,2,17,"a_ten","a_ten",0,67.3375,67.3375,0.545454545454545,0.51063829787234,0.333333333333333,0.4,0.736842105263158,0.857142857142857,0.6,0.595744680851064,0.159235668789809,0.252951096121417,0.275862068965517,0.772727272727273,0.227272727272727,0.724137931034483,0.254545454545455,0.25531914893617,118.804529422684,100.983850009282,100.983850009282,118.804529422684,0.345454545454545,0.297872340425532,0.327272727272727,0.425531914893617,0.624755954705193,0.633737185461323
2018,79,1247,75,1200,67,"H",0,28,59,7,17,12,15,9,28,14,10,6,0,10,27,56,6,24,7,9,3,23,14,10,8,4,17,"a_ten","a_ten",0,67.2,67.2,0.474576271186441,0.482142857142857,0.411764705882353,0.25,0.8,0.777777777777778,0.533898305084746,0.535714285714286,0.132275132275132,0.142938822184105,0.28125,0.903225806451613,0.0967741935483871,0.71875,0.203389830508475,0.125,111.607142857143,99.7023809523809,99.7023809523809,111.607142857143,0.254237288135593,0.160714285714286,0.288135593220339,0.428571428571429,0.56710775047259,0.55578598092078
2018,79,1348,73,1269,51,"H",0,25,58,6,19,17,21,14,30,17,15,6,5,14,19,59,5,18,8,15,14,23,8,19,7,2,19,"a_ten","a_ten",0,70.05,70.05,0.431034482758621,0.322033898305085,0.315789473684211,0.277777777777778,0.80952380952381,0.533333333333333,0.482758620689655,0.364406779661017,0.182392996108949,0.224586288416076,0.378378378378378,0.681818181818182,0.318181818181818,0.621621621621622,0.293103448275862,0.135593220338983,104.211277658815,72.8051391862955,72.8051391862955,104.211277658815,0.362068965517241,0.254237288135593,0.327586206896552,0.305084745762712,0.536962118425892,0.385633270321361
2018,79,1350,67,1433,52,"A",0,29,54,7,17,2,4,5,33,17,14,6,2,16,21,61,4,23,6,8,7,21,7,9,8,1,10,"a_ten","a_ten",0,65.85,65.85,0.537037037037037,0.344262295081967,0.411764705882353,0.173913043478261,0.5,0.75,0.601851851851852,0.377049180327869,0.200688073394495,0.122415669205658,0.192307692307692,0.825,0.175,0.807692307692308,0.037037037037037,0.0983606557377049,101.746393318147,78.9673500379651,78.9673500379651,101.746393318147,0.0740740740740741,0.131147540983607,0.314814814814815,0.377049180327869,0.599284436493739,0.401234567901235
2018,79,1386,81,1173,65,"H",0,29,59,10,26,13,19,9,34,12,9,6,1,12,23,62,13,38,6,11,8,24,15,11,6,2,17,"a_ten","a_ten",0,69.125,69.125,0.491525423728814,0.370967741935484,0.384615384615385,0.342105263157895,0.684210526315789,0.545454545454545,0.576271186440678,0.475806451612903,0.117862755369303,0.141315519013361,0.272727272727273,0.80952380952381,0.19047619047619,0.727272727272727,0.220338983050847,0.0967741935483871,117.179023508137,94.0325497287523,94.0325497287523,117.179023508137,0.322033898305085,0.17741935483871,0.440677966101695,0.612903225806452,0.595369349503859,0.483451097062105
